WED-213,POUCH WITH ZIPPER - GOLD BRIDESMAID DESIGN,"6.5"" X 9"", 260-270 GSM
 Case Pack: 48
 Unit Price: $ 1.15 each
",$55.20,instock,https://www.livingfashions.com/wp-content/uploads/products/wed-213.jpg
WED-212,SILVER HEART POUCH WITH ZIPPER,"6.5"" X 9"", 260-270 GSM
 Case Pack: 48
 Unit Price: $ 1.15 each
",$55.20,instock,https://www.livingfashions.com/wp-content/uploads/products/wed-212.jpg
TOT 2505,WORKING APRON W/ POCKET ADULT ,"Natural Beige Color
 17.75"" X 8.5"", 270 GSM, 8 OZ
 Case Pack: 48
 Unit Price: $ 1.15 each
 100% Cotton Canvas  
",$55.20,instock,https://www.livingfashions.com/wp-content/uploads/products/tot 2505.jpg
TOT 2502,APRON W/ POCKET ADULT ,"Natural Beige Color
 20"" X 28"", 270 GSM, 8 OZ
 Case Pack: 48
 Unit Price: $ 1.39 each
 100% Cotton Canvas  
",$66.72,instock,https://www.livingfashions.com/wp-content/uploads/products/tot 2502.jpg
946-RX,HOLIDAY PLAID CHECK RUNNER,"Item Size : 13"" X 54""
 4 Designs:
 Case Pack: 48
 Unit Price: $3.00 each
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/products/946-rx.jpg
TOT 2525,TOTE BAG ,"3 Assorted Colors
 14"" x 19"" x 7""
 Case Pack: 48
 Unit Price:  $3.00
 Weight: 410 GSM, 12oz
  
",$144.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/tot 2525.jpg
P215-BB,CHRISTMAS BASKET WITH 4 TEA TOWELS,"2 Assorted Design Baskets - Ribbon & Header
 14""x14"", 15""x25""
 Case Pack: 20
 Unit Price: $6.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/p215-bb.jpg
992-RX,"CHENILLE CHRISTMAS RUNNER - 54""","Item Size: 13"" X 54""
 4 Designs
 Case Pack: 48
 Unit Price: $ 3.50 each
  
 Match with item 192-P
 ""Believe""
",$168.00,instock,https://www.livingfashions.com/wp-content/uploads/products/992-rx.jpg
CBRD-PM,COTTON BRAIDED XMAS PLACEMAT,"4 Designs - 14"" Round
 Case Pack: 48
 Unit Price: $ 2.00 each
",$96.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/cbrd-pm.jpg
884-RF,FALL TAPESTRY RUNNER,"4 Designs
 Item Size: 13""x54""
 Master Pack : 48
 Unit Price : $ 3.50 each
",$168.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/884-rf.jpg
IL-KT,ILLINOIS STATE KITCHEN TOWEL,"20"" X  28""
 CASE PACK: 24
 UNIT PRICE: $ 2.50 each
  
 Floursack Material
  
",$60.00,instock,https://www.livingfashions.com/wp-content/uploads/products/il-kt.jpg
822-R,EVERYDAY TAPESTRY RUNNERS,"4 Designs - 13""x 48""
 Case Pack: 48
 Unit Price: $ 3.00 each
  
 ""Blessed""
 ""Life is Better on the Farm""
 ""Believe""
 ""Locally Grown, Loud & Proud, Farm Raised""
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/products/822-r.jpg
161-P,BLESSED TAPESTRY PLACEMAT,"3 Designs
 13"" X 19""
 Case Pack: 72
 Unit Price: $ 0.80 each
  
 ""Together is a wonderful place to be.""
 ""Blessed""
 ""Believe""
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/161-p.jpg
137-RP,NAUTICAL BRAIDED PRINTED ROUND PM,"3 Designs
 Case Pack: 48
 Unit Price: $ 2.00 each
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/products/137-rp.jpg
7127-AR,SEASIDE AREA RUG,"4 Designs - 20""x 30""
 Case Pack: 24
 Unit Price: $ 5.00 each
  
 ""Love Sea""
 ""Lets Sail Away""
 Ancor, Boats, Seashells and Ropes
",$84.00,instock,https://www.livingfashions.com/wp-content/uploads/products/7127-ar.jpg
1172-R,MODERN CHINDI PRINTED RUG,"4 Designs - 20""x 32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1172-r.jpg
1156-R,CHATHAM COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1156-r.jpg
1144-R,PHOENIX COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1144-r.jpg
1193-R,SEDONA COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1193-r.jpg
1182-R,DIAMOND COTTON WOVEN RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1182-r.jpg
1131-R,CHINDI DENIM RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1131-r.jpg
1122-R,CHINDI LEATHER RUG,"20""x 32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1122-r.jpg
2472-R,CHINDI RAINBOW RUNNER RUG,"24""x 72""
 Case Pack: 12
 Unit Price: $ 6.00 each
",$72.00,instock,https://www.livingfashions.com/wp-content/uploads/products/2472-r.jpg
9270-RF,BAR MOP KITCHEN TOWELS - MULTI,"6 Piece Set - Everyday & Spa
 12""x12""
 Case Pack: 48
 Unit Price: $ 2.50 each
 Weight: 13.5 oz
  
 Match with item 8270-RE
",$120.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/9270-rf.jpg
8270-RE,BAR MOP KITCHEN TOWELS,"5 Piece Set - Everyday & Spa
 16""x19""
 Case Pack: 24
 Unit Price: $ 3.50 each
 Weight: 1.9 lbs/dzn
  
 Match with item 9270-RF
",$84.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/8270-re.jpg
9293-RH,BAR MOP DISH CLOTH,"Set of 6; Assorted Colors - Multi Grey & Blue/Grey
 12"" x 12""
 Case Pack: 48
 Unit Price: $ 2.50 each
 Weight: 13.5 oz
  
 Match with item 8292-RG
",$120.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/9293-rh.jpg
8292-RG,BAR MOP KITCHEN TOWELS - MULTI,"5 Colors - 
 16""x19""
 Case Pack: 24
 Unit Price: $ 3.50 each
 Weight: 1.9 lbs/dzn
  
 Match with item 9293-RH
",$84.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/8292-rg.jpg
4399-DC,2PK HEAVY TERRY DISHCLOTH,"Assorted Designs
 Case Pack: 96
 Unit Price: $ 0.80 each
 INNER 12
",$76.80,instock,https://www.livingfashions.com/wp-content/uploads/products/4399-dc.jpg
499-KT,TERRY KITCHEN TOWEL,"4-6 Assorted Designs 
 15"" x 25""
 Case Pack: 144
 Unit Price: $ 0.95 each
",$136.80,instock,https://www.livingfashions.com/wp-content/uploads/products/499-kt.jpg
0213-DC,4PK CHEF KITCHEN TOWEL,"12""X12""; 36 gm/pc
 Case Pack: 48
 Unit Price: $ 1.70 each
 INNER 12
",$81.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/0213-dc.jpg
27991-KT,2PK SONOMA STRIPE KITCHEN TOWELS,"2 Pack Set - 4 Colors - Red, Grey, Tan, Navy
 20""x28""
 Case Pack: 36
 Unit Price: $ 3.00 each
",$108.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/27991-kt.jpg
37796-KT,XL WAFFLE STRIPE KITCHEN TOWEL,"3 Pack Set - 3 Colors - Red, Grey, Tan
 22""x32""
 Case Pack: 24
 Unit Price: $ 5.00 each
",$120.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/37796-kt.jpg
617-OP,ROOSTER PRINTED OVENMITS & POTHOLDERS SET,"3 Designs; 36 Ovenmits and 36 Potholders
 Master Pack: 72
 Unit Price: $ 0.80 each
  
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/617-op.jpg
317-KT,ROOSTER PRINTED KITCHEN TOWEL,"3 Designs - 15""x25""
 Case Pack: 72
 Unit Price: $ 0.80 each
 Flat Woven
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/317-kt.jpg
658-OP,COASTAL PRINTED OVENMITS & POTHOLDERS SET,"3 Designs; 36 Ovenmits and 36 Potholders
 Master Pack: 72
 Unit Price: $ 0.80 each
  
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/658-op.jpg
358-KT,COASTAL PRINTED KITCHEN TOWEL,"3 Designs - 15""x25""
 Case Pack: 72
 Unit Price: $ 0.80 each
 Flat Woven
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/358-kt.jpg
663-OP,AMERICANA PRINTED OVENMITS & POTHOLDERS SET,"3 Designs; 36 Ovenmits and 36 Potholders
 Master Pack: 72
 Unit Price: $ 0.80 each
  
 Match with item 363 KT
 ""God Bless America, My Home Sweet Home""
 ""Stars & Stripes Forever""
 Barbeque Grill Cookout Utensils
  
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/663-op.jpg
363-KT,AMERICANA PRINTED KITCHEN TOWEL,"3 Designs - 15""x25""
 Case Pack: 72
 Unit Price: $ 0.80 each
 Flat Woven
  
 Match with item 663-OP
 ""God Bless America, My Home Sweet Home""
 ""Stars & Stripes Forever""
 Barbeque Grill Cookout Utensils Towel
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/363-kt.jpg
652-KS,EASTER KITCHEN SET,"Kitchen Towel 48, Pot Holder 12, Oven Mitt 12
 Case Pack: 72
 Unit Price: $ 0.80 each
  
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/652-ks.jpg
352-KT,EASTER PRINTED KITCHEN TOWEL,"4 Designs - 15""x25""
 Case Pack: 72
 Unit Price: $ 0.80 each
  
 ""Spring is Here""
 ""Happy Easter""
 ""Hello Easter""
 Colorful Easter Egg Towel
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/352-kt.jpg
1126-KT,EVERYDAY PRINTED KITCHEN TOWEL,"2 Pack Set - 4 Designs 
 15""x25""
 Case Pack: 48
 Unit Price: $ 2.00 each
 Flour Sack Material
  
 ""I Love You Berry Much""
 ""Farm Organically Grown""
 ""Bee Kind""
 Lemon Kitchen Towel 
",$96.00,instock,https://www.livingfashions.com/wp-content/uploads/products/1126-kt.jpg
220-KT,LILY INSPIRED POM POM KITCHEN TOWEL,"4 Designs - 16""x28""
 Case Pack: 72
 Unit Price: $ 2.00 each
 Flat Woven
  
 ""Watermelon""
 ""Flamingo""
 ""Pineapples""
 ""Lemons""
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/products/220-kt.jpg
211-KT,COASTAL DECOR PRINTED KITCHEN TOWEL,"5 Designs - 16""x28""
 Case Pack: 60
 Unit Price: $ 1.25 each
 Flour Sack
  
 ""Life's a Beach""
 ""Home is where your Anchor Drops""
 ""Relax you're on beach time""
 Time Wasted on the Seas is Time Well Spent""
 ""Let the Sea, Set you Free""
",$75.00,instock,https://www.livingfashions.com/wp-content/uploads/products/211-kt.jpg
201-KT (New Style),COASTAL KITCHEN TOWELS,"5 Designs ""Herringbone""
 16"" x 26""
 Case Pack: 60
 Unit Price: $ 1.25 each
",$75.00,instock,https://www.livingfashions.com/wp-content/uploads/products/201-kt (new style).jpg
649-KPS,OLIVES KITCHEN SET,"PlaceMat 60, Kitchen Towel 48, Pot Holder 12, Oven Mitt 24
 Case Pack: 144
 Unit Price: $0.80 each
  
",$115.20,instock,https://www.livingfashions.com/wp-content/uploads/products/649-kps.jpg
980-AP,ALL SEASONS PRINTED APRONS,"4 Assorted Designs
 19"" X 30""
 Case Pack: 72
 Unit Price: $ 1.25 each
  
 Blue Fish Apron- Pair with item 358 KT & 658 OP
 SunFlower Apron- Pair with item 354 KT & 654 OP
 Lemon Apron - Pair with item 1126 KT
",$90.00,instock,https://www.livingfashions.com/wp-content/uploads/products/980-ap.jpg
920-AP,LILY INSPIRED PRINTED APRONS,"4 Assorted Designs
 19"" X 30""
 Case Pack: 72
 Unit Price: $ 1.25 each
  
 - Pair with item 220 KT
",$90.00,instock,https://www.livingfashions.com/wp-content/uploads/products/920-ap.jpg
4221-MB,MAGAZINE TOTE BAG ,"4 Designs
 15.5"" x 15"" x 4""
 Case Pack: 48
 Unit Price:  $3.00 each
  
 ""Stay Humble Work Hard Be Kind""
 ""All You Need is Love & Coffee""
 ""Let Go and Let God""
 ""Farm Sweet Farm""
  
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/products/4221-mb.jpg
TB-2315,CANVAS TOTE BAG ,"2 Assorted Colors - Blue & Pink
 23"" x 15"" x 5""
 Case Pack: 30
 Unit Price:  $3.75 each
 Weight: 18oz
  
  
",$112.50,instock,https://www.livingfashions.com/wp-content/uploads/products/tb-2315.jpg
MAS197014,Hand Towel 2PK,"FALL THEME
 CASE PACK: 40
 PRICE: $ 2.00 each
  
 ""Tis the Season to be Basic""
 ""Fall is my Second Favorite F - Word""
",$80.00,instock,https://www.livingfashions.com/wp-content/uploads/products/mas197014.jpg
128-P,Nautical Printed Placemat,"3 Designs - Scallop Shell, Anchor, Starfish
 13""x19""
 Case Pack: 72
 Price: 0.80 each
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/128-p.jpg
875-KS,SNOWMAN BELIEVE KITCHEN SET,"KitchenTowel/48, PotHolder/12, OvenMitt/12
 Case Pack: 72
 Unit Price: $ 0.80 each
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/875-ks.jpg
7125-PK,"Holiday S/3, Potholder & 2 Towel ","Set of 3, Red Plaid Pattern
 8""x8"" / 15""x25"", Inner: 6
 Case Pack: 48
 Price: $ 3.50 each
  
 ""Merry Christmas""
 ""Dear Santa, Define Good""
",$168.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/7125-pk.jpg
199-KT,Variety Sayings Tea Towels,"6 Designs - 15""x25""
 Case Pack: 72
 Unit Price: $ 0.90 each
  
 ""Cluck, Oink, Moo""
 ""Farm to table""
 ""Behind Every Great Man is a Woman Rolling Her Eyes""
 ""Bless this Kitchen and All Who Enter""
 ""Life is Better With a Dog""
 ""We have this Hope as an Achor for the Soul, Firm and Secure""
",$64.80,instock,https://www.livingfashions.com/wp-content/uploads/products/199-kt.jpg
601-KS,THANKFUL FALL KITCHEN SET,"Kitchen Towel 48, PotHolder 12, OvenMitt 12
 KT-15x25”, PH - 7x7"", OM -7x12”
 Case Pack: 72
 Unit Price: $ 0.80 each
  
  
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/601-ks.jpg
817-KS,Christmas Tree Kitchen Set,"Kitchen Towel /48, Pot Holder/12, OvenMitt/12
 Case Pack: 72
 Price: $ 0.80 each
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/817-ks.jpg
612-KS,Truck & Sunflower Printed Kitchen Set,"Item Size: KT/15x25”/ PH-7x7""/ OM-7x12”
 KT/48, PH/12,OM/12
 Case Pack: 72
 Price: $ 0.80 each
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/612-ks.jpg
2124-KT,2pk Fall Flour Sack with Checked Kitchen Towel,"Item Size: 15""X25""
 Case Pack: 48
 Unit Price: $ 2.00 each
  
 ""Pumpkin Spice & Everything Nice""
 ""Turkey, Football, and Pumpkin Pie""
 Turkey Kitchen Towel
 Thanksgiving Theme Kitchen Towel
",$96.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/2124-kt.jpg
3120-KT,2PK CHEF KITCHEN TOWEL,"16""X26""; 90 gm/pc
 Case Pack: 48
 Unit Price: $ 2.50 each
 INNER 12
",$120.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/3120-kt.jpg
NA-710,CANVAS LARGE TOTE BAG,"13.5"" X 15"" X 3""
 Case Pack: 48
 Unit Price: $ 2.25 each
 Natural Color
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/products/na-710.jpg
2506,WRISTLET NATURAL ,"6.5"" X 9"", 260-270 GSM
 Case Pack: 48
 Unit Price: $ 1.32 each
",$63.36,instock,https://www.livingfashions.com/wp-content/uploads/products/2506.jpg
TOT 2516,TOTE BAG MEDIUM BLACK,"14"" X 13"" X 3"", 270 GSM, 8 OZ
 100% Cotton Canvas
 Case Pack: 48
 Unit Price: $ 1.35 Each
",$64.80,instock,https://www.livingfashions.com/wp-content/uploads/products/tot 2516.jpg
TOT 2515,TOTE BAG MEDIUM NATURAL BEIGE,"14"" X 13"" X 3"", 270 GSM, 8 OZ
 100% Cotton Can
 Case Pack: 48
 Unit Price: $ 1.30 Each
",$62.40,instock,https://www.livingfashions.com/wp-content/uploads/products/tot 2515.jpg
TOT 2514,TOTE BAG MEDIUM WHITE ,"14"" X 13"" X 3"", 270 GSM, 8 OZ
 100% Cotton Canvas
 Case Pack: 48
 Unit Price: $ 1.30 Each
",$62.40,instock,https://www.livingfashions.com/wp-content/uploads/products/tot 2514.jpg
2504,APRON CHILD NATURAL BEIGE ,"Small Apron - Ideal Age 6 & Under
 12.5"" X 19"", 270 GSM, 8 OZ
 Case Pack: 48
 Unit Price: $ 1.25 each
  
 100% Cotton Canvas
",$60.00,instock,https://www.livingfashions.com/wp-content/uploads/products/2504.jpg
2503,APRON CHILD WHITE,"Small Apron - Ideal Age 6 & Under
 12.5"" X 19"", 270 GSM, 8 OZ
 Case Pack: 48
 Unit Price: $ 1.20 each
  
 100% Cotton Canvas
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/2503.jpg
TOT 2501,APRON W/ POCKET ADULT WHITE,"20"" X 28"", 270 GSM, 8 OZ
 Case Pack: 48
 Unit Price: $ 1.50 each
 100% Cotton Canvas  
",$72.00,instock,https://www.livingfashions.com/wp-content/uploads/products/tot 2501.jpg
9030-KT,2PK Aston Stripe Kitchen Towel ,"4 Assorted Design
 16"" X 26""
 Case Pack: 48
 Unit Price: $  2.50 each
",$120.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/9030-kt.jpg
125-P,Farmhouse Woven Placemat,"4 Colors: Black, Red, Nvy Blue, Sage Green
 13"" X 19""
 Case Pack: 144
 Unit Price: $ .80 each
",$115.20,instock,https://www.livingfashions.com/wp-content/uploads/products/125-p.jpg
110-P,Americana Printed Placemat ,"3 Assorted Design
 13"" X 19""
 Case Pack: 72
 Unit Price: $ 0.80 each
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/110-p.jpg
104-P,Floral Printed Placemat ,"3 Assorted Design
 13"" X 19""
 Case Pack: 72
 Unit Price: $ 0.80 each
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/104-p.jpg
103-P,Nautical Printed Placemat,"3 Assorted Design
 13"" X 19""
 Case Pack: 72
 Unit Price: $ .80 each
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/103-p.jpg
4980-DC,2PK DISH CLOTH ,"4 Assorted Design
 12"" X 12""
 Case Pack: 144
 Unit Price: $ .76 each
",$109.44,instock,https://www.livingfashions.com/wp-content/uploads/products/4980-dc.jpg
325-KT,SONOMA STRIPE KITCHEN TOWEL,"6 Colors 
 15"" X 25""
 Case Pack: 144
 Unit Price: $ .80
",$115.20,instock,https://www.livingfashions.com/wp-content/uploads/products/325-kt.jpg
MAB-AP,MABELLE APRON,"4 Assorted Designs
 Case Pack: 72
 Unit Price: $3.50 each
",$252.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/mab-ap.jpg
MAB-SH,MABELLE SCARF,"3 Colors
 Case Pack: 48
 Unit Price: $3.50 each
",$168.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/mab-sh.jpg
MAB-KT,MABELLE KITCHEN TOWELS,"6 Assorted Designs
 Case Pack: 72
 Unit Price: $1.25 each
",$90.00,instock,https://www.livingfashions.com/wp-content/uploads/products/mab-kt.jpg
MAB-FS,MABELLE  FLOURSACK KITCHEN TOWEL,"Set of 3 - 2 Colors
 20""X28""
 Case Pack: 24
 Unit Price: $3.00  each
  
  
",$72.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/mab-fs.jpg
MAB-PH,MABELLE  POTHOLDER,"4 Assorted Designs
 Case Pack: 72
 Unit Price: $0.75 each
  
",$54.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/mab-ph.jpg
MAB-OM,MABELLE OVEN MITT,"4 Assorted Designs
 Case Pack: 72
 Unit Price: $1.50 each
",$108.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/mab-om.jpg
MAB-PM,MABELLE PLACEMAT ,"6 ASSORTMENT DESIGNS
 Case Pack: 72
 Unit Price: $0.70 each
",$50.40,outofstock,https://www.livingfashions.com/wp-content/uploads/products/mab-pm.jpg
170-P,DIAMOND TEXTILES PLACEMATS,"4 COLORS
 13""x19""
 Case Pack: 72
 Unit Price: $2.00 each
  
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/products/170-p.jpg
509-KPS,RED CARDINAL KITCHEN SET,"PlaceMats 72, Kitchen Towels 48, Pot Holder 12, Oven Mitt 12
 KT-15x25”, PH-7x7"", OM-7x12”, PL-13”x19”
 Case Pack: 144
 Unit Price: $ 0.80 each
  
  
",$115.20,outofstock,https://www.livingfashions.com/wp-content/uploads/products/509-kps.jpg
192-P,CHRISTMAS CHENILLE PLACEMATS,"4 Designs
 Item Size: 13""x19""
 Case Pack: 72
 Unit Price: $1.50 each
  
 Match with item 992-RX
 ""Believe"" Placemat
 Reindeer Placemats
",$108.00,instock,https://www.livingfashions.com/wp-content/uploads/products/192-p.jpg
XTAP-HR,WINTER SEASON TAPESTRY HEARTH RUG,"4 Designs
 Item Size: 20""x29""
 Case Pack: 24
 Unit Price: $ 3.50 each
  
",$84.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/xtap-hr.jpg
548-KPS,GINGERBREAD TAPESTRY KITCHEN SET,"PlaceMat 72, Kitchen Towel 48, Pot Holder 12, Oven Mitt 12
 KT - 15x25”, PH - 7x7"", OM - 7x12”, PM - 13”x19”
 Case Pack: 144
 Unit Price: $0.80 each
  
",$115.20,outofstock,https://www.livingfashions.com/wp-content/uploads/products/548-kps.jpg
510-KPS,RED TRUCK BUFFALO CHECK KITCHEN SET,"Place Mat 72,Kitchen Towel 48,Oven Mitt 12,Pot Holder 12
 Case Pack: 144
 Unit Price: $0.80 each
",$115.20,outofstock,https://www.livingfashions.com/wp-content/uploads/products/510-kps.jpg
101-KT,SAYINGS KITCHEN TOWELS,"6 Designs (3 Tan, 3 White)
 15"" x 25""
 Case Pack: 72
 Unit Price: $0.80 each
  
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/101-kt.jpg
7441-KT,Christmas Embroidery Terry Kitchen Towel,"2 Pack, 4 Designs
 15"" x 25""
 Case Pack: 48
 Unit Price: $ 3.00 each
",$144.00,instock,https://www.livingfashions.com/wp-content/uploads/products/7441-kt.jpg
994-RX,CHRISTMAS TAPESTRY RUNNER,"Item Size: 13"" X 72""
 4 Designs
 Case Pack: 48
 Unit Price: $ 3.50 each
  
 Match with item 194-P
 ""Merry Christmas""
",$168.00,instock,https://www.livingfashions.com/wp-content/uploads/products/994-rx.jpg
971-RX,CHRISTMAS CHEER TAPESTRY RUNNER,"Item Size : 13"" X 72""
 Designs: 4
 Case Pack: 48
 Unit Price: $3.50 each
",$168.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/971-rx.jpg
171-P,CHRISTMAS CHEER TAPESTRY PLACEMAT,"13"" X 19"" - 4 Designs
 Case Pack: 144
 Unit Price: $ 0.80 each
  
 ""Merry Christmas""
 ""Candycane Wishes & Mistletoe Kisses""
",$115.20,instock,https://www.livingfashions.com/wp-content/uploads/products/171-p.jpg
154-P,CHRISTMAS TAPESTRY PLACEMATS,"Item Size: 13"" X 19""
 4 Designs
 Case Pack:144
 Unit Price: $ 0.80 each
  
 Match with item 954-RX
",$115.20,outofstock,https://www.livingfashions.com/wp-content/uploads/products/154-p.jpg
124-P,HOLIDAY PRINTED PLACEMATS,"Item Size: 13"" X 19"" - 4 Designs
 Case Pack: 144
 Unit Price: $0.80 each
 Hemmed- 75g
  
 ""Joy""
 ""Happy Holidays""
 ""Merry Christmas""
 ""Merry and Bright""
  
  
",$115.20,instock,https://www.livingfashions.com/wp-content/uploads/products/124-p.jpg
575-KS,RED TRUCK PLAID KITCHEN SET,"Kitchen Towel 48, Oven Mitt 12, Pot Holder 12
 PH-7x7, OM-7x12”, PL-13”x19”
 Case Pack: 72
 Unit Price: $ 0.80 each
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/575-ks.jpg
540-KPS,Fall Red Truck Tapestry Kitchen Set,"PlaceMat 72, Kitchen Towels 48, Pot Holder 12, Oven Mitt 12
 Case Pack: 144
 Unit Price: $0.80 each
",$115.20,outofstock,https://www.livingfashions.com/wp-content/uploads/products/540-kps.jpg
H1031-KT,HALLOWEEN FLAT WOVEN KIT TOWEL,"2 Pack - 3 Designs
 Item Size: 16"" x 28""
 Case Pack: 24
 Unit Price: $3.00 each
",$72.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/h1031-kt.jpg
552-KS,Cardinal Christmas Kitchen Set,"KitchenTowel/48, OvenMitt/12, PotHolder/12
 KT/60g, PH/50g,OM/75g
 Case Pack: 72
 Unit Price: $ 0.80 each
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/552-ks.jpg
366-KT,FALL & HARVEST SAYING TEA TOWEL,"6 Assorted Designs  
 15"" x 25""
 Case Pack: 72
 Unit Price: $ 0.80 each
 Chambray/Khaki Base, 60 g
  
 ""Football, Family, & Friends""
 ""Thankful, Grateful, Blessed""
 ""Fall is in the Air""
 ""Happy Fall Y'all""
 ""Bless the Food Before Us, The Family Beside Us
 & the Love Between Us""
 ""Let's Get Stuffed""
  
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/366-kt.jpg
179-P,HARVEY PRINTED PLACEMAT ,"3 Designs
 13"" x 19""
 Case Pack: 72
 Unit Price: $ 0.80 each
",$57.60,outofstock,https://www.livingfashions.com/wp-content/uploads/products/179-p.jpg
1225-KT,CHRISTMAS CHEER SAYING TEA TOWEL,"6 Assortment Designs
 Item Size: 15"" X 25"" 
 Case Pack: 72
 Unit Price: $ 0.80 each
  
 ""All I want for Christmas is Me & You""
 ""Let it Snow""
 ""Merry Everything and a Happy Always""
 ""Merry Christmas!""
 ""Home""
  
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/1225-kt.jpg
972-RX,CHRISTMAS PLAID WOVEN RUNNERS,"4 Designs
 Item Size: 72""
 Case Pack: 48
 Unit Price: 4.00 each
  
 Match with item 172-P
  
  
",$192.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/972-rx.jpg
830-R,FALL WOVEN RUNNERS,"4  Designs
 Item Size: 13""x72 ""
 Case Pack: 48
 Unit Price: $ 4.00 each
",$192.00,outofstock,https://www.livingfashions.com/wp-content/uploads/products/830-r.jpg
130-P,FALL WOVEN PLACEMAT,"4 Designs
 13"" X 19"", 70g
 Case Pack: 144
 Unit Price: $ 0.80 each
",$115.20,outofstock,https://www.livingfashions.com/wp-content/uploads/products/130-p.jpg
823-CB,SAYINGS PRINTED CANVAS TOTE BAG,"4 Designs
 14"" x 16""
 Master Pack: 72
 Unit Price: $ 0.85
",$61.20,instock,https://www.livingfashions.com/wp-content/uploads/products/823-cb.jpg
123-P,TUNIS PRINTED PLACEMAT,"4 Designs
 13"" x 19""
 Case Pack: 72
 Unit Price: $ 0.80 each
  
",$57.60,instock,https://www.livingfashions.com/wp-content/uploads/products/123-p.jpg
